"Index Name","Date","Open","High","Low","Close"
"NIFTY PHARMA","31 Mar 2023","11970.40","12062.20","11932.15","12017.05"
"NIFTY PHARMA","29 Mar 2023","11892.50","11973.90","11861.55","11942.50"
"NIFTY PHARMA","28 Mar 2023","11909.90","11911.50","11817.95","11873.20"
"NIFTY PHARMA","27 Mar 2023","11797.55","11951.45","11744.30","11882.75"
"NIFTY PHARMA","24 Mar 2023","11786.45","11818.80","11734.55","11755.35"
"NIFTY PHARMA","23 Mar 2023","11771.00","11801.05","11747.15","11780.85"
"NIFTY PHARMA","22 Mar 2023","11651.65","11766.45","11637.85","11754.70"
"NIFTY PHARMA","21 Mar 2023","11696.05","11701.55","11621.65","11633.75"
"NIFTY PHARMA","20 Mar 2023","11660.60","11709.60","11602.70","11663.30"
"NIFTY PHARMA","17 Mar 2023","11790.80","11806.15","11635.65","11676.15"
"NIFTY PHARMA","16 Mar 2023","11659.00","11773.35","11639.25","11743.20"
"NIFTY PHARMA","15 Mar 2023","11609.75","11739.00","11596.10","11633.95"
"NIFTY PHARMA","14 Mar 2023","11609.45","11669.95","11542.45","11597.95"
"NIFTY PHARMA","13 Mar 2023","11680.05","11731.00","11565.45","11597.35"
"NIFTY PHARMA","10 Mar 2023","11657.05","11694.15","11596.40","11683.95"
"NIFTY PHARMA","09 Mar 2023","11752.30","11801.90","11680.30","11700.40"
"NIFTY PHARMA","08 Mar 2023","11778.90","11801.45","11696.80","11750.15"
"NIFTY PHARMA","06 Mar 2023","11818.95","11887.75","11794.05","11807.90"
"NIFTY PHARMA","03 Mar 2023","11802.30","11814.00","11733.45","11781.80"
"NIFTY PHARMA","02 Mar 2023","11777.70","11791.05","11712.30","11761.10"
"NIFTY PHARMA","01 Mar 2023","11737.15","11802.35","11730.00","11764.60"
"NIFTY PHARMA","28 Feb 2023","11916.40","11937.35","11731.50","11747.10"
"NIFTY PHARMA","27 Feb 2023","12002.40","12006.35","11847.30","11902.50"
"NIFTY PHARMA","24 Feb 2023","11985.65","12087.40","11928.30","11996.20"
